total_spend,total_visit,avg_weekly_visit,avg_weekly_spend,avg_basket_size,total_quantity
41.47,3,1,13.82333333,13.82333333,46
31.74,1,1,31.74,31.74,22
8.28,1,1,8.28,8.28,10
21.27,3,1.5,10.635,7.09,39
216.13,30,1.034482759,7.452758621,7.204333333,333
19.88,2,1,9.94,9.94,22
89.72,2,1,44.86,44.86,64
31.59,5,1,6.318,6.318,28
120.16,40,1.333333333,4.005333333,3.004,124
20.87,1,1,20.87,20.87,5
52.95,1,1,52.95,52.95,14
12.63,1,1,12.63,12.63,6
12.3,2,1,6.15,6.15,11
16.34,1,1,16.34,16.34,6
13.76,2,2,13.76,6.88,17
124.08,18,1.2,8.272,6.893333333,102
54.36,7,1,7.765714286,7.765714286,38
16.66,1,1,16.66,16.66,12
24.5,3,3,24.5,8.166666667,23
5.94,1,1,5.94,5.94,3
69.4,1,1,69.4,69.4,36
20.21,1,1,20.21,20.21,16
10.34,1,1,10.34,10.34,17
18.12,5,1.25,4.53,3.624,40
37.15,1,1,37.15,37.15,22
11.34,2,1,5.67,5.67,10
17.07,3,1,5.69,5.69,15
4.56,1,1,4.56,4.56,6
10.23,1,1,10.23,10.23,8
30.11,3,1,10.03666667,10.03666667,29
6.33,2,1,3.165,3.165,5
14.77,1,1,14.77,14.77,11
61.19,1,1,61.19,61.19,44
75.12,1,1,75.12,75.12,30
3.16,2,1,1.58,1.58,4
22.63,2,1,11.315,11.315,4
16.63,3,1,5.543333333,5.543333333,14
31.02,3,1,10.34,10.34,31
28.86,3,1,9.62,9.62,13
292.88,26,1.083333333,12.20333333,11.26461538,167
67.67,4,1,16.9175,16.9175,56
6.14,1,1,6.14,6.14,5
53.87,7,1.166666667,8.978333333,7.695714286,32
3.12,1,1,3.12,3.12,3
5.32,2,1,2.66,2.66,8
4.07,3,1,1.356666667,1.356666667,4
3.4,1,1,3.4,3.4,2
3.12,1,1,3.12,3.12,3
1.04,1,1,1.04,1.04,1
9.25,3,1,3.083333333,3.083333333,8
1.04,1,1,1.04,1.04,1
19.93,5,1,3.986,3.986,23
4,2,1,2,2,4
1.04,1,1,1.04,1.04,1
1.04,1,1,1.04,1.04,1
66.2,2,1,33.1,33.1,66
21.22,2,1,10.61,10.61,16
81.18,9,1,9.02,9.02,72
13.3,1,1,13.3,13.3,11
2.46,2,1,1.23,1.23,4
6.53,1,1,6.53,6.53,4
49.9,3,1,16.63333333,16.63333333,25
7.22,1,1,7.22,7.22,8
27.77,9,1.285714286,3.967142857,3.085555556,39
162.36,12,1.333333333,18.04,13.53,54
57.68,4,1,14.42,14.42,32
58.59,3,1.5,29.295,19.53,43
30.87,1,1,30.87,30.87,29
22.68,7,1,3.24,3.24,15
8.94,2,1,4.47,4.47,2
13.41,1,1,13.41,13.41,3
4.8,1,1,4.8,4.8,2
3,1,1,3,3,5
59.66,2,1,29.83,29.83,26
22.26,2,1,11.13,11.13,12
4.77,1,1,4.77,4.77,2
6.94,1,1,6.94,6.94,3
15.45,6,1,2.575,2.575,10
13.87,1,1,13.87,13.87,7
87.73,16,1.066666667,5.848666667,5.483125,52
19.39,2,1,9.695,9.695,19
4.52,2,2,4.52,2.26,6
4.16,1,1,4.16,4.16,3
12.7,1,1,12.7,12.7,6
10.94,1,1,10.94,10.94,6
8.04,1,1,8.04,8.04,5
16.55,1,1,16.55,16.55,10
3,1,1,3,3,2
32.21,6,1,5.368333333,5.368333333,33
64.6,8,1,8.075,8.075,32
52.33,1,1,52.33,52.33,23
39.59,1,1,39.59,39.59,22
55.54,2,1,27.77,27.77,35
26.83,13,1.3,2.683,2.063846154,23
51.39,7,1.166666667,8.565,7.341428571,18
74.8,10,1.111111111,8.311111111,7.48,80
23.74,2,1,11.87,11.87,16
9.27,2,2,9.27,4.635,6
3.49,1,1,3.49,3.49,5
18.22,1,1,18.22,18.22,11
5.88,3,1,1.96,1.96,7
6.25,4,1,1.5625,1.5625,8
107.53,5,1.25,26.8825,21.506,58
25.12,2,2,25.12,12.56,19
4.96,2,1,2.48,2.48,4
3.69,1,1,3.69,3.69,4
3.59,1,1,3.59,3.59,4
23.22,4,1,5.805,5.805,17
4.71,1,1,4.71,4.71,3
39.7,2,1,19.85,19.85,40
127.72,15,1.071428571,9.122857143,8.514666667,43
0.63,1,1,0.63,0.63,1
31.14,10,1.111111111,3.46,3.114,29
9.54,2,1,4.77,4.77,8
19.22,1,1,19.22,19.22,11
1.54,1,1,1.54,1.54,1
1.54,1,1,1.54,1.54,2
34.32,1,1,34.32,34.32,20
31.57,1,1,31.57,31.57,11
21.28,4,1.333333333,7.093333333,5.32,19
21.34,4,1.333333333,7.113333333,5.335,22
8.68,2,1,4.34,4.34,2
11.34,2,1,5.67,5.67,8
6.38,1,1,6.38,6.38,7
28.97,4,1,7.2425,7.2425,21
78.92,2,1,39.46,39.46,64
15.13,2,1,7.565,7.565,11
0.99,1,1,0.99,0.99,1
27.07,1,1,27.07,27.07,23
4.84,1,1,4.84,4.84,6
4.12,2,1,2.06,2.06,10
8.37,3,1,2.79,2.79,10
57.75,10,1.111111111,6.416666667,5.775,44
35.61,4,1,8.9025,8.9025,15
49.91,3,1,16.63666667,16.63666667,46
22.09,3,1,7.363333333,7.363333333,6
2.68,1,1,2.68,2.68,3
6.6,2,1,3.3,3.3,7
6.81,1,1,6.81,6.81,4
30.43,1,1,30.43,30.43,13
3.44,3,1,1.146666667,1.146666667,5
6.83,3,1.5,3.415,2.276666667,4
9.4,1,1,9.4,9.4,11
2.93,1,1,2.93,2.93,3
11.49,1,1,11.49,11.49,5
3.38,2,1,1.69,1.69,4
8.86,1,1,8.86,8.86,3
10.44,1,1,10.44,10.44,4
52.97,8,1,6.62125,6.62125,43
1.02,1,1,1.02,1.02,2
2.2,1,1,2.2,2.2,3
12.66,2,1,6.33,6.33,8
12.83,3,1,4.276666667,4.276666667,8
21.25,1,1,21.25,21.25,21
17.56,17,1.0625,1.0975,1.032941176,23
75.81,56,1.806451613,2.445483871,1.35375,66
2.24,1,1,2.24,2.24,2
10.2,2,1,5.1,5.1,12
2.04,1,1,2.04,2.04,3
1.36,2,1,0.68,0.68,2
11.14,5,1.25,2.785,2.228,13
5.92,8,1,0.74,0.74,8
6.8,4,1,1.7,1.7,7
0.68,1,1,0.68,0.68,1
3.02,3,1,1.006666667,1.006666667,6
0.68,1,1,0.68,0.68,1
11.32,2,2,11.32,5.66,5
3.06,2,1,1.53,1.53,3
15.81,11,1.222222222,1.756666667,1.437272727,18
2.48,4,1,0.62,0.62,5
11.18,12,1,0.931666667,0.931666667,21
2.04,1,1,2.04,2.04,3
11.4,1,1,11.4,11.4,9
1.89,1,1,1.89,1.89,2
0.68,1,1,0.68,0.68,1
1.66,1,1,1.66,1.66,3
1.22,1,1,1.22,1.22,2
10.77,1,1,10.77,10.77,14
10.99,1,1,10.99,10.99,7
10.39,2,1,5.195,5.195,5
14.24,2,1,7.12,7.12,11
11.95,2,1,5.975,5.975,8
7.06,2,1,3.53,3.53,10
4.23,2,1,2.115,2.115,5
8.14,2,1,4.07,4.07,10
29,5,1,5.8,5.8,20
3.66,3,1,1.22,1.22,4
6.31,1,1,6.31,6.31,16
7.56,1,1,7.56,7.56,4
5.46,2,1,2.73,2.73,4
2.09,1,1,2.09,2.09,3
19.62,4,1.333333333,6.54,4.905,15
7.04,4,1,1.76,1.76,30
9.41,1,1,9.41,9.41,11
34.07,3,1,11.35666667,11.35666667,33
6.69,2,2,6.69,3.345,5
8.47,1,1,8.47,8.47,14
9.1,2,1,4.55,4.55,10
4.16,1,1,4.16,4.16,5
18.52,2,1,9.26,9.26,10
50.97,1,1,50.97,50.97,24
28.47,9,1.285714286,4.067142857,3.163333333,25
18.75,1,1,18.75,18.75,16
59.92,5,1.25,14.98,11.984,58
6.66,1,1,6.66,6.66,5
5.7,1,1,5.7,5.7,3
2.49,3,1,0.83,0.83,3
18.52,15,1,1.234666667,1.234666667,29
61.34,6,1.2,12.268,10.22333333,53
7.61,1,1,7.61,7.61,2
24.88,3,1,8.293333333,8.293333333,11
6.74,7,1,0.962857143,0.962857143,10
26,2,1,13,13,27
7.12,1,1,7.12,7.12,2
0.55,1,1,0.55,0.55,1
21.14,7,1.166666667,3.523333333,3.02,18
12.07,1,1,12.07,12.07,8
124.73,3,1,41.57666667,41.57666667,19
41.36,1,1,41.36,41.36,19
20.5,2,1,10.25,10.25,21
12.17,1,1,12.17,12.17,2
6.16,2,1,3.08,3.08,6
25.05,4,1.333333333,8.35,6.2625,41
0.74,1,1,0.74,0.74,1
3.54,1,1,3.54,3.54,1
61.29,12,1.2,6.129,5.1075,75
4.76,1,1,4.76,4.76,4
7.49,1,1,7.49,7.49,7
41.22,3,1,13.74,13.74,37
17.61,3,1,5.87,5.87,21
30.36,3,1,10.12,10.12,13
71.6,6,1,11.93333333,11.93333333,35
91.35,35,1.166666667,3.045,2.61,72
1.8,2,1,0.9,0.9,2
4.85,4,1,1.2125,1.2125,5
1.2,1,1,1.2,1.2,2
7.69,3,1,2.563333333,2.563333333,12
15.43,7,1,2.204285714,2.204285714,7
0.92,1,1,0.92,0.92,1
18.4,8,1,2.3,2.3,19
0.92,1,1,0.92,0.92,1
5.25,4,1.333333333,1.75,1.3125,8
16.96,1,1,16.96,16.96,17
33.87,1,1,33.87,33.87,25
10.89,13,1,0.837692308,0.837692308,18
2.15,3,1,0.716666667,0.716666667,3
11.8,1,1,11.8,11.8,15
0.65,1,1,0.65,0.65,1
21.89,12,1,1.824166667,1.824166667,19
29.24,14,1.076923077,2.249230769,2.088571429,23
1.08,1,1,1.08,1.08,2
49.92,2,1,24.96,24.96,16
28.59,1,1,28.59,28.59,17
77.87,3,1,25.95666667,25.95666667,49
1.16,1,1,1.16,1.16,1
7.39,3,1.5,3.695,2.463333333,9
28.99,2,1,14.495,14.495,13
4.96,3,1,1.653333333,1.653333333,5
36.46,6,1.2,7.292,6.076666667,24
0.13,1,1,0.13,0.13,1
35.06,4,1,8.765,8.765,26
5.62,4,1,1.405,1.405,12
2.02,2,1,1.01,1.01,5
3.28,6,1,0.546666667,0.546666667,7
0.32,1,1,0.32,0.32,2
4.05,2,1,2.025,2.025,5
9.12,2,1,4.56,4.56,12
1.45,1,1,1.45,1.45,1
75.47,10,1.428571429,10.78142857,7.547,60
18.78,1,1,18.78,18.78,3
6.64,1,1,6.64,6.64,5
16.22,1,1,16.22,16.22,15
71.4,2,1,35.7,35.7,20
27.47,3,1.5,13.735,9.156666667,17
14.46,4,1,3.615,3.615,12
58.58,1,1,58.58,58.58,30
21.83,2,1,10.915,10.915,13
2.54,3,1,0.846666667,0.846666667,5
1.26,1,1,1.26,1.26,3
6.19,2,1,3.095,3.095,2
3.29,1,1,3.29,3.29,2
18.72,2,1,9.36,9.36,2
1.46,1,1,1.46,1.46,1
29.49,3,1,9.83,9.83,37
3.12,1,1,3.12,3.12,3
31.26,2,1,15.63,15.63,24
45.74,1,1,45.74,45.74,35
1,1,1,1,1,4
64.07,4,1.333333333,21.35666667,16.0175,36
51.52,2,1,25.76,25.76,28
20.19,1,1,20.19,20.19,16
4.17,3,1,1.39,1.39,3
0.97,1,1,0.97,0.97,1
27.72,1,1,27.72,27.72,21
9.33,3,1,3.11,3.11,24
11.87,3,1,3.956666667,3.956666667,8
5.54,3,1,1.846666667,1.846666667,7
4.69,4,1.333333333,1.563333333,1.1725,4
3.15,5,1,0.63,0.63,5
2.12,3,1,0.706666667,0.706666667,3
0.63,1,1,0.63,0.63,1
0.63,1,1,0.63,0.63,1
0.63,1,1,0.63,0.63,1
1.34,1,1,1.34,1.34,2
9.15,1,1,9.15,9.15,5
3.38,1,1,3.38,3.38,3
29.38,3,1.5,14.69,9.793333333,23
0.58,1,1,0.58,0.58,2
9.07,1,1,9.07,9.07,11
26.44,7,1.4,5.288,3.777142857,23
6.02,1,1,6.02,6.02,3
3.07,1,1,3.07,3.07,7
15.46,3,1,5.153333333,5.153333333,20
4.71,1,1,4.71,4.71,3
4.37,1,1,4.37,4.37,4
6.32,1,1,6.32,6.32,4
5.8,1,1,5.8,5.8,6
17.71,1,1,17.71,17.71,9
2.42,1,1,2.42,2.42,4
3.92,1,1,3.92,3.92,4
22.01,2,1,11.005,11.005,24
33.38,1,1,33.38,33.38,4
10.92,1,1,10.92,10.92,21
4.12,2,1,2.06,2.06,4
30.01,7,1,4.287142857,4.287142857,37
8.67,1,1,8.67,8.67,7
1.61,1,1,1.61,1.61,2
5.78,1,1,5.78,5.78,6
2.5,4,1,0.625,0.625,4
35.59,26,1.181818182,1.617727273,1.368846154,46
0.98,1,1,0.98,0.98,1
1.35,1,1,1.35,1.35,2
3.37,3,1.5,1.685,1.123333333,7
3.92,1,1,3.92,3.92,4
1.41,1,1,1.41,1.41,2
0.98,1,1,0.98,0.98,1
14.88,4,1,3.72,3.72,6
18.37,1,1,18.37,18.37,20
6.32,1,1,6.32,6.32,3
1.88,2,1,0.94,0.94,4
1.28,1,1,1.28,1.28,2
19.74,2,1,9.87,9.87,10
3.78,1,1,3.78,3.78,3
16.06,1,1,16.06,16.06,7
1.77,1,1,1.77,1.77,2
67.96,1,1,67.96,67.96,20
33.59,7,1.166666667,5.598333333,4.798571429,24
15.88,1,1,15.88,15.88,8
0.74,1,1,0.74,0.74,1
6.37,2,1,3.185,3.185,5
25.68,2,1,12.84,12.84,19
12.21,4,1,3.0525,3.0525,6
3.74,1,1,3.74,3.74,3
2.01,1,1,2.01,2.01,1
3.65,1,1,3.65,3.65,3
4.02,2,1,2.01,2.01,2
14.46,6,1,2.41,2.41,7
7.84,3,1,2.613333333,2.613333333,7
5.24,3,1,1.746666667,1.746666667,5
4.3,3,1,1.433333333,1.433333333,6
8.7,6,1.2,1.74,1.45,24
53.23,4,1,13.3075,13.3075,40
0.35,1,1,0.35,0.35,1
2.1,2,1,1.05,1.05,6
2.78,2,1,1.39,1.39,6
0.88,1,1,0.88,0.88,2
1.05,1,1,1.05,1.05,3
0.35,1,1,0.35,0.35,1
6.11,11,1,0.555454545,0.555454545,16
8.29,10,1,0.829,0.829,12
4.72,7,1,0.674285714,0.674285714,8
43.6,10,1,4.36,4.36,15
9.28,5,1.666666667,3.093333333,1.856,9
3.4,4,1.333333333,1.133333333,0.85,5
2.58,1,1,2.58,2.58,3
1.97,1,1,1.97,1.97,2
3.29,1,1,3.29,3.29,2
14.84,4,1.333333333,4.946666667,3.71,11
8.09,3,1,2.696666667,2.696666667,7
1.84,1,1,1.84,1.84,1
11.61,3,3,11.61,3.87,10
40.08,2,1,20.04,20.04,46
10.21,3,1,3.403333333,3.403333333,7
7.36,3,1,2.453333333,2.453333333,6
5.9,1,1,5.9,5.9,6
3.11,1,1,3.11,3.11,4
1.22,1,1,1.22,1.22,1
43.84,2,1,21.92,21.92,32
6.36,4,1,1.59,1.59,14
6.66,1,1,6.66,6.66,7
28.85,2,1,14.425,14.425,23
2.16,1,1,2.16,2.16,1
49.82,3,1.5,24.91,16.60666667,34
4.5,1,1,4.5,4.5,2
10.38,2,1,5.19,5.19,8
21.7,1,1,21.7,21.7,13
11.65,1,1,11.65,11.65,8
19.49,13,1.181818182,1.771818182,1.499230769,27
7.64,1,1,7.64,7.64,5
21.68,2,1,10.84,10.84,14
20.35,3,1.5,10.175,6.783333333,20
0.86,1,1,0.86,0.86,1
1.54,1,1,1.54,1.54,2
9.85,4,1,2.4625,2.4625,7
18.61,2,1,9.305,9.305,17
55.92,6,1,9.32,9.32,12
16.58,3,1.5,8.29,5.526666667,9
3.68,3,1,1.226666667,1.226666667,7
54.74,8,1,6.8425,6.8425,9
6.93,4,1,1.7325,1.7325,10
0.72,1,1,0.72,0.72,3
3.43,1,1,3.43,3.43,2
4.12,1,1,4.12,4.12,5
9.04,1,1,9.04,9.04,4
30.74,7,1.166666667,5.123333333,4.391428571,10
4.72,1,1,4.72,4.72,1
2.65,1,1,2.65,2.65,2
33.02,2,1,16.51,16.51,14
2.05,1,1,2.05,2.05,2
0.81,1,1,0.81,0.81,2
9.42,3,1,3.14,3.14,10
18.01,3,1.5,9.005,6.003333333,7
10.22,2,1,5.11,5.11,11
4.9,1,1,4.9,4.9,5
8.61,1,1,8.61,8.61,8
12.29,3,1,4.096666667,4.096666667,7
10.31,1,1,10.31,10.31,14
52.86,3,1,17.62,17.62,9
4.12,1,1,4.12,4.12,5
1.23,3,1,0.41,0.41,3
1.72,2,1,0.86,0.86,4
1.05,2,1,0.525,0.525,3
2.96,6,1,0.493333333,0.493333333,6
1.61,3,1,0.536666667,0.536666667,5
0.43,1,1,0.43,0.43,1
0.43,1,1,0.43,0.43,1
0.86,2,1,0.43,0.43,2
0.43,1,1,0.43,0.43,1
1.31,1,1,1.31,1.31,2
0.43,1,1,0.43,0.43,1
3.73,3,3,3.73,1.243333333,6
0.32,1,1,0.32,0.32,1
1.09,1,1,1.09,1.09,2
28.81,4,1,7.2025,7.2025,20
5.97,1,1,5.97,5.97,6
2.03,1,1,2.03,2.03,5
61.4,5,1,12.28,12.28,18
1.26,1,1,1.26,1.26,1
14.18,8,1.333333333,2.363333333,1.7725,18
57.6,2,1,28.8,28.8,18
1.5,1,1,1.5,1.5,1
8.03,1,1,8.03,8.03,12
14.15,1,1,14.15,14.15,9
1.32,1,1,1.32,1.32,4
1.84,2,1,0.92,0.92,3
1.66,2,1,0.83,0.83,2
10.9,3,1,3.633333333,3.633333333,7
22.15,5,1,4.43,4.43,14
3.91,2,1,1.955,1.955,4
2.02,1,1,2.02,2.02,1
2.23,1,1,2.23,2.23,2
25.08,1,1,25.08,25.08,15
9.94,1,1,9.94,9.94,3
0.54,2,1,0.27,0.27,2
0.27,1,1,0.27,0.27,1
19.15,1,1,19.15,19.15,7
41.66,2,1,20.83,20.83,25
11.37,1,1,11.37,11.37,4
1.52,1,1,1.52,1.52,1
9.96,1,1,9.96,9.96,4
5.94,1,1,5.94,5.94,3
7.23,1,1,7.23,7.23,3
10.37,1,1,10.37,10.37,3
9.54,2,1,4.77,4.77,3
14.89,2,1,7.445,7.445,5
13.06,3,1,4.353333333,4.353333333,10
22.46,1,1,22.46,22.46,13
0.01,1,1,0.01,0.01,1
83.2,3,1,27.73333333,27.73333333,14
4.7,1,1,4.7,4.7,2
93.61,1,1,93.61,93.61,9
5.38,1,1,5.38,5.38,8
21.13,3,1,7.043333333,7.043333333,21
2.11,1,1,2.11,2.11,3
4.33,1,1,4.33,4.33,4
0.95,1,1,0.95,0.95,2
20.63,2,1,10.315,10.315,8
5.91,2,1,2.955,2.955,3
3.03,1,1,3.03,3.03,2
3.82,1,1,3.82,3.82,4
3.62,3,1.5,1.81,1.206666667,8
0.99,1,1,0.99,0.99,3
1.81,1,1,1.81,1.81,3
4.91,1,1,4.91,4.91,4
1.21,1,1,1.21,1.21,1
2.58,2,1,1.29,1.29,2
1.21,1,1,1.21,1.21,1
2.27,3,1,0.756666667,0.756666667,3
6.25,4,1,1.5625,1.5625,4
6.98,1,1,6.98,6.98,2
1.43,1,1,1.43,1.43,2
14.1,4,1.333333333,4.7,3.525,8
9.2,1,1,9.2,9.2,5
13.49,1,1,13.49,13.49,11
1.99,1,1,1.99,1.99,1
1.99,1,1,1.99,1.99,1
1.99,1,1,1.99,1.99,1
2.27,2,1,1.135,1.135,2
21.09,1,1,21.09,21.09,11
2.92,1,1,2.92,2.92,5
8.19,2,1,4.095,4.095,6
2.35,3,1,0.783333333,0.783333333,4
0.37,1,1,0.37,0.37,1
6.33,6,1,1.055,1.055,8
2.58,3,1,0.86,0.86,5
0.6,1,1,0.6,0.6,2
1.29,2,1,0.645,0.645,2
4.51,3,1,1.503333333,1.503333333,5
0.37,1,1,0.37,0.37,1
18.4,3,1,6.133333333,6.133333333,4
23.36,2,1,11.68,11.68,18
19.35,3,1.5,9.675,6.45,15
5.27,2,2,5.27,2.635,3
3.88,3,1,1.293333333,1.293333333,9
11.11,4,1,2.7775,2.7775,11
1.74,1,1,1.74,1.74,2
7.38,1,1,7.38,7.38,1
2.21,1,1,2.21,2.21,3
2.75,1,1,2.75,2.75,1
6.68,2,2,6.68,3.34,10
17.9,5,1,3.58,3.58,14
7.33,2,1,3.665,3.665,5
10.72,1,1,10.72,10.72,6
36.81,1,1,36.81,36.81,16
0.48,1,1,0.48,0.48,1
1,1,1,1,1,2
4.86,1,1,4.86,4.86,4
0.61,1,1,0.61,0.61,1
14.34,2,1,7.17,7.17,6
38.99,4,1,9.7475,9.7475,11
11.59,1,1,11.59,11.59,5
4.52,1,1,4.52,4.52,4
3.07,1,1,3.07,3.07,1
3.07,1,1,3.07,3.07,1
4.18,3,1,1.393333333,1.393333333,3
5.65,2,1,2.825,2.825,5
7.82,3,1,2.606666667,2.606666667,6
79.3,6,1,13.21666667,13.21666667,61
3.48,8,1,0.435,0.435,8
0.45,1,1,0.45,0.45,1
2.95,1,1,2.95,2.95,4
4.91,3,1,1.636666667,1.636666667,5
18.08,1,1,18.08,18.08,16
43.12,2,2,43.12,21.56,14
16.06,3,1,5.353333333,5.353333333,17
10.74,2,1,5.37,5.37,4
10.99,1,1,10.99,10.99,5
12.57,4,1.333333333,4.19,3.1425,7
4.49,1,1,4.49,4.49,1
9.57,1,1,9.57,9.57,6
9.15,2,1,4.575,4.575,7
15.06,5,1.25,3.765,3.012,13
21.6,10,1.666666667,3.6,2.16,19
15.08,4,1,3.77,3.77,17
1.55,1,1,1.55,1.55,2
18.39,1,1,18.39,18.39,5
8.07,1,1,8.07,8.07,6
1.24,2,1,0.62,0.62,2
1.44,2,1,0.72,0.72,4
6.8,1,1,6.8,6.8,5
2.26,2,1,1.13,1.13,3
4.94,1,1,4.94,4.94,4
3.86,1,1,3.86,3.86,2
1.7,1,1,1.7,1.7,1
4.48,2,1,2.24,2.24,4
1.7,1,1,1.7,1.7,1
1.7,1,1,1.7,1.7,1
7.99,1,1,7.99,7.99,8
6.68,15,1,0.445333333,0.445333333,16
3.29,4,1,0.8225,0.8225,8
2.18,3,1,0.726666667,0.726666667,3
0.42,1,1,0.42,0.42,1
0.42,1,1,0.42,0.42,1
3.63,2,2,3.63,1.815,7
4.19,1,1,4.19,4.19,6
9.21,3,1.5,4.605,3.07,9
9.04,2,2,9.04,4.52,9
10.91,1,1,10.91,10.91,5
2.63,1,1,2.63,2.63,1
10.46,4,1,2.615,2.615,9
14.84,3,1,4.946666667,4.946666667,16
24.15,1,1,24.15,24.15,2
23.92,2,1,11.96,11.96,4
266.16,2,1,133.08,133.08,42
13.3,3,1.5,6.65,4.433333333,12
1.36,2,1,0.68,0.68,2
8.16,2,1,4.08,4.08,6
2.19,1,1,2.19,2.19,1
2.06,1,1,2.06,2.06,1
74.8,7,1.75,18.7,10.68571429,22
0.85,1,1,0.85,0.85,1
4.75,2,1,2.375,2.375,5
0.85,1,1,0.85,0.85,1
13.94,2,1,6.97,6.97,4
6.07,2,2,6.07,3.035,6
2.26,1,1,2.26,2.26,1
4.17,1,1,4.17,4.17,10
0.29,1,1,0.29,0.29,1
2.25,1,1,2.25,2.25,2
2.54,1,1,2.54,2.54,5
14.74,1,1,14.74,14.74,5
9.39,3,1,3.13,3.13,3
3.86,1,1,3.86,3.86,3
1.08,2,1,0.54,0.54,2
0.54,1,1,0.54,0.54,1
1.49,1,1,1.49,1.49,2
5.4,2,1,2.7,2.7,10
0.88,1,1,0.88,0.88,2
8.44,1,1,8.44,8.44,3
1.93,1,1,1.93,1.93,2
0.88,1,1,0.88,0.88,1
2.64,1,1,2.64,2.64,3
3.83,2,1,1.915,1.915,4
13.07,20,1.052631579,0.687894737,0.6535,23
2.64,3,1,0.88,0.88,3
0.88,1,1,0.88,0.88,1
2.62,2,1,1.31,1.31,4
0.88,1,1,0.88,0.88,1
2.64,1,1,2.64,2.64,3
2.42,2,1,1.21,1.21,4
2.32,2,1,1.16,1.16,4
0.88,1,1,0.88,0.88,1
0.88,1,1,0.88,0.88,1
19.56,3,1,6.52,6.52,5
0.88,1,1,0.88,0.88,1
16.05,11,1,1.459090909,1.459090909,14
0.88,1,1,0.88,0.88,1
0.88,1,1,0.88,0.88,1
0.88,1,1,0.88,0.88,1
1.47,1,1,1.47,1.47,2
0.88,1,1,0.88,0.88,1
0.88,1,1,0.88,0.88,1
0.91,1,1,0.91,0.91,1
0.91,1,1,0.91,0.91,1
5.15,6,1,0.858333333,0.858333333,6
0.91,1,1,0.91,0.91,1
0.91,1,1,0.91,0.91,1
6.1,2,1,3.05,3.05,7
4.55,2,1,2.275,2.275,7
14.67,1,1,14.67,14.67,3
3.62,3,1,1.206666667,1.206666667,5
1.76,2,1,0.88,0.88,2
10.44,1,1,10.44,10.44,10
2.31,2,1,1.155,1.155,2
14.56,1,1,14.56,14.56,9
0.53,1,1,0.53,0.53,1
2.98,1,1,2.98,2.98,2
4.07,1,1,4.07,4.07,6
1,1,1,1,1,2
9.64,2,1,4.82,4.82,5
2.57,1,1,2.57,2.57,2
0.86,1,1,0.86,0.86,1
0.86,1,1,0.86,0.86,1
6.02,1,1,6.02,6.02,7
2.92,2,1,1.46,1.46,2
2.92,2,1,1.46,1.46,7
2.24,1,1,2.24,2.24,2
2.77,2,1,1.385,1.385,2
2.28,2,1,1.14,1.14,3
5.17,3,1,1.723333333,1.723333333,13
1.35,4,1,0.3375,0.3375,4
1.44,1,1,1.44,1.44,1
1.75,1,1,1.75,1.75,4
4.25,1,1,4.25,4.25,4
10.73,1,1,10.73,10.73,2
10.34,6,1,1.723333333,1.723333333,6
2.44,1,1,2.44,2.44,1
7.67,2,1,3.835,3.835,5
1.96,2,1,0.98,0.98,6
2.83,1,1,2.83,2.83,2
8.73,3,1,2.91,2.91,6
2.86,2,1,1.43,1.43,2
9.42,3,1,3.14,3.14,3
0.69,1,1,0.69,0.69,1
1.31,1,1,1.31,1.31,2
2.73,1,1,2.73,2.73,3
30.91,1,1,30.91,30.91,34
4.78,2,1,2.39,2.39,4
1.99,1,1,1.99,1.99,2
0.25,1,1,0.25,0.25,1
0.5,2,1,0.25,0.25,2
0.25,1,1,0.25,0.25,1
1.41,1,1,1.41,1.41,2
0.25,1,1,0.25,0.25,1
2.43,3,1,0.81,0.81,5
0.58,2,1,0.29,0.29,2
11.37,5,1,2.274,2.274,17
0.25,1,1,0.25,0.25,1
0.25,1,1,0.25,0.25,1
0.25,1,1,0.25,0.25,1
1.16,2,1,0.58,0.58,3
0.44,1,1,0.44,0.44,2
0.7,2,1,0.35,0.35,2
0.35,1,1,0.35,0.35,1
0.51,1,1,0.51,0.51,1
6.9,1,1,6.9,6.9,7
2.3,1,1,2.3,2.3,2
10.84,2,2,10.84,5.42,6
2.63,1,1,2.63,2.63,2
4.08,3,1,1.36,1.36,3
1.36,1,1,1.36,1.36,1
1.36,1,1,1.36,1.36,1
0.89,1,1,0.89,0.89,2
1.16,1,1,1.16,1.16,2
13.76,1,1,13.76,13.76,7
10.06,1,1,10.06,10.06,10
0.42,1,1,0.42,0.42,1
1.93,2,2,1.93,0.965,2
2.55,1,1,2.55,2.55,3
46.16,8,1,5.77,5.77,8
5.77,1,1,5.77,5.77,1
6.61,1,1,6.61,6.61,2
5.77,1,1,5.77,5.77,1
5.77,1,1,5.77,5.77,1
5.93,3,1,1.976666667,1.976666667,3
3.64,2,1,1.82,1.82,3
2.04,2,1,1.02,1.02,2
0.13,1,1,0.13,0.13,1
9.81,1,1,9.81,9.81,4
0.62,1,1,0.62,0.62,1
3.39,3,1,1.13,1.13,4
2.26,1,1,2.26,2.26,1
5.61,1,1,5.61,5.61,11
4.32,2,1,2.16,2.16,5
2.38,1,1,2.38,2.38,2
3.57,2,1,1.785,1.785,3
21.48,2,1,10.74,10.74,6
9.19,1,1,9.19,9.19,1
1.99,1,1,1.99,1.99,1
1.39,1,1,1.39,1.39,2
4.57,3,1.5,2.285,1.523333333,4
